"","id","participant","IP","V4","field","meta","time"
"910","421","PIB421C","67.237.1.47","meta","place","USA","Tue Mar 15 20:25:56 2011"
"911","421","PIB421C","67.237.1.47","meta","soundlike","Midwest USA","Tue Mar 15 20:25:56 2011"
"912","421","PIB421C","67.237.1.47","meta","lang","No others","Tue Mar 15 20:25:56 2011"
"913","421","PIB421C","67.237.1.47","meta","sugg","","Tue Mar 15 20:25:56 2011"
"914","424","PEN424R","76.28.90.71","meta","year","1986","Tue Mar 15 21:17:29 2011"
"915","424","PEN424R","76.28.90.71","meta","sex","female","Tue Mar 15 21:17:29 2011"
"916","424","PEN424R","76.28.90.71","meta","place","USA","Tue Mar 15 21:17:29 2011"
"917","424","PEN424R","76.28.90.71","meta","soundlike","East Coast, USA","Tue Mar 15 21:17:29 2011"
"918","424","PEN424R","76.28.90.71","meta","lang","Spanish","Tue Mar 15 21:17:29 2011"
"919","424","PEN424R","76.28.90.71","meta","sugg","","Tue Mar 15 21:17:29 2011"
"920","427","PLX427C","74.100.3.187","meta","year","1959","Tue Mar 15 21:40:28 2011"
"921","427","PLX427C","74.100.3.187","meta","sex","male","Tue Mar 15 21:40:28 2011"
"922","427","PLX427C","74.100.3.187","meta","place","USA","Tue Mar 15 21:40:28 2011"
"923","427","PLX427C","74.100.3.187","meta","soundlike","California","Tue Mar 15 21:40:28 2011"
"924","427","PLX427C","74.100.3.187","meta","lang","None","Tue Mar 15 21:40:28 2011"
"925","427","PLX427C","74.100.3.187","meta","sugg","That was fun. Thx.","Tue Mar 15 21:40:28 2011"
"926","431","PPL431K","141.225.102.241","meta","year","1985","Tue Mar 15 22:34:35 2011"
"927","431","PPL431K","141.225.102.241","meta","sex","female","Tue Mar 15 22:34:35 2011"
"928","431","PPL431K","141.225.102.241","meta","place","USA","Tue Mar 15 22:34:35 2011"
"929","431","PPL431K","141.225.102.241","meta","soundlike","Tennessee","Tue Mar 15 22:34:35 2011"
"930","431","PPL431K","141.225.102.241","meta","lang","French","Tue Mar 15 22:34:35 2011"
"931","431","PPL431K","141.225.102.241","meta","sugg","","Tue Mar 15 22:34:35 2011"
"932","432","POO432J","76.25.3.31","meta","year","1977","Tue Mar 15 23:03:34 2011"
"933","432","POO432J","76.25.3.31","meta","sex","female","Tue Mar 15 23:03:34 2011"
"934","432","POO432J","76.25.3.31","meta","place","USA","Tue Mar 15 23:03:34 2011"
"935","432","POO432J","76.25.3.31","meta","soundlike","CALIFORNIA","Tue Mar 15 23:03:34 2011"
"936","432","POO432J","76.25.3.31","meta","lang","NONE","Tue Mar 15 23:03:34 2011"
"937","432","POO432J","76.25.3.31","meta","sugg","IT WAS FUN!","Tue Mar 15 23:03:34 2011"
"938","433","PTT433G","69.141.54.14","meta","year","1982","Tue Mar 15 23:22:16 2011"
"939","433","PTT433G","69.141.54.14","meta","sex","female","Tue Mar 15 23:22:16 2011"
"940","433","PTT433G","69.141.54.14","meta","place","USA","Tue Mar 15 23:22:16 2011"
"941","433","PTT433G","69.141.54.14","meta","soundlike","New York","Tue Mar 15 23:22:16 2011"
"942","433","PTT433G","69.141.54.14","meta","lang","Spanish ","Tue Mar 15 23:22:16 2011"
"943","433","PTT433G","69.141.54.14","meta","sugg","","Tue Mar 15 23:22:16 2011"
"944","434","PVL434A","99.119.37.5","meta","year","1992","Tue Mar 15 23:30:34 2011"
"945","434","PVL434A","99.119.37.5","meta","sex","female","Tue Mar 15 23:30:34 2011"
"946","434","PVL434A","99.119.37.5","meta","place","USA","Tue Mar 15 23:30:34 2011"
"947","434","PVL434A","99.119.37.5","meta","soundlike","the south","Tue Mar 15 23:30:34 2011"
"948","434","PVL434A","99.119.37.5","meta","lang","greek","Tue Mar 15 23:30:34 2011"
"949","434","PVL434A","99.119.37.5","meta","sugg","","Tue Mar 15 23:30:34 2011"
"950","436","PRK436V","67.239.178.172","meta","year","1961","Wed Mar 16 00:05:36 2011"
"951","436","PRK436V","67.239.178.172","meta","sex","female","Wed Mar 16 00:05:36 2011"
"952","436","PRK436V","67.239.178.172","meta","place","USA","Wed Mar 16 00:05:36 2011"
"953","436","PRK436V","67.239.178.172","meta","soundlike","East Coast","Wed Mar 16 00:05:36 2011"
"954","436","PRK436V","67.239.178.172","meta","lang","Studied French and Latin","Wed Mar 16 00:05:36 2011"
"955","436","PRK436V","67.239.178.172","meta","sugg","I enjoy doing studies like this one. Thank you.","Wed Mar 16 00:05:36 2011"
"956","438","PBI438H","98.230.29.231","meta","year","1985","Wed Mar 16 00:14:15 2011"
"957","438","PBI438H","98.230.29.231","meta","sex","male","Wed Mar 16 00:14:15 2011"
"958","438","PBI438H","98.230.29.231","meta","place","USA","Wed Mar 16 00:14:15 2011"
"959","438","PBI438H","98.230.29.231","meta","soundlike","Georgia","Wed Mar 16 00:14:15 2011"
"960","438","PBI438H","98.230.29.231","meta","lang","None","Wed Mar 16 00:14:15 2011"
"961","438","PBI438H","98.230.29.231","meta","sugg","","Wed Mar 16 00:14:15 2011"
"962","439","PWI439O","24.11.185.130","meta","year","1985","Wed Mar 16 00:39:19 2011"
"963","439","PWI439O","24.11.185.130","meta","sex","male","Wed Mar 16 00:39:19 2011"
"964","439","PWI439O","24.11.185.130","meta","place","USA","Wed Mar 16 00:39:19 2011"
"965","439","PWI439O","24.11.185.130","meta","soundlike","virginia/ south","Wed Mar 16 00:39:19 2011"
"966","439","PWI439O","24.11.185.130","meta","lang","german","Wed Mar 16 00:39:19 2011"
"967","439","PWI439O","24.11.185.130","meta","sugg","its interesting how some of the words sound so natural while other versions of the same word sound made up when using the other plural version","Wed Mar 16 00:39:19 2011"
"968","440","PZW440F","24.6.39.54","meta","year","1956","Wed Mar 16 01:47:08 2011"
"969","440","PZW440F","24.6.39.54","meta","sex","male","Wed Mar 16 01:47:08 2011"
"970","440","PZW440F","24.6.39.54","meta","place","USA","Wed Mar 16 01:47:08 2011"
"971","440","PZW440F","24.6.39.54","meta","soundlike","California","Wed Mar 16 01:47:08 2011"
"972","440","PZW440F","24.6.39.54","meta","lang","none","Wed Mar 16 01:47:08 2011"
"973","440","PZW440F","24.6.39.54","meta","sugg","","Wed Mar 16 01:47:08 2011"
"974","441","PBJ441K","24.193.231.221","meta","year","1982","Wed Mar 16 02:06:26 2011"
"975","441","PBJ441K","24.193.231.221","meta","sex","female","Wed Mar 16 02:06:26 2011"
"976","441","PBJ441K","24.193.231.221","meta","place","USA","Wed Mar 16 02:06:26 2011"
"977","441","PBJ441K","24.193.231.221","meta","soundlike","New England","Wed Mar 16 02:06:26 2011"
"978","441","PBJ441K","24.193.231.221","meta","lang","None fluently - bits of Japanese, French ","Wed Mar 16 02:06:26 2011"
"979","441","PBJ441K","24.193.231.221","meta"," Polish","","Wed Mar 16 02:06:26 2011"
"980","441","PBJ441K","24.193.231.221","meta","sugg","It was fun - thanks! ","Wed Mar 16 02:06:26 2011"
"981","442","PZZ442H","66.87.4.109","meta","year","1982","Wed Mar 16 02:34:34 2011"
"982","442","PZZ442H","66.87.4.109","meta","sex","female","Wed Mar 16 02:34:34 2011"
"983","442","PZZ442H","66.87.4.109","meta","place","USA","Wed Mar 16 02:34:34 2011"
"984","442","PZZ442H","66.87.4.109","meta","soundlike","California","Wed Mar 16 02:34:34 2011"
"985","442","PZZ442H","66.87.4.109","meta","lang","German","Wed Mar 16 02:34:34 2011"
"986","442","PZZ442H","66.87.4.109","meta","sugg","I love these fun new language studies!","Wed Mar 16 02:34:34 2011"
"993","447","PQR447A","68.9.147.67","meta","year","","Wed Mar 16 04:24:17 2011"
"994","447","PQR447A","68.9.147.67","meta","sex","female","Wed Mar 16 04:24:17 2011"
"995","447","PQR447A","68.9.147.67","meta","place","USA","Wed Mar 16 04:24:17 2011"
"996","447","PQR447A","68.9.147.67","meta","soundlike","Rhode Island","Wed Mar 16 04:24:17 2011"
"997","447","PQR447A","68.9.147.67","meta","lang","none","Wed Mar 16 04:24:17 2011"
"998","447","PQR447A","68.9.147.67","meta","sugg","I had quite a bit of trouble with the what does this sound like part.  The Rhode Island accent is unusual, so I wonder if the area of the US one is from affects the results.","Wed Mar 16 04:24:17 2011"
"999","449","PAC449H","98.255.196.191","meta","year","1958","Wed Mar 16 07:34:41 2011"
"1000","449","PAC449H","98.255.196.191","meta","sex","female","Wed Mar 16 07:34:41 2011"
"1001","449","PAC449H","98.255.196.191","meta","place","USA","Wed Mar 16 07:34:41 2011"
"1002","449","PAC449H","98.255.196.191","meta","soundlike","california","Wed Mar 16 07:34:41 2011"
"1003","449","PAC449H","98.255.196.191","meta","lang","n/a","Wed Mar 16 07:34:41 2011"
"1004","449","PAC449H","98.255.196.191","meta","sugg","","Wed Mar 16 07:34:41 2011"
"1005","450","PUA450K","71.81.192.241","meta","year","","Wed Mar 16 07:36:53 2011"
"1006","450","PUA450K","71.81.192.241","meta","sex","female","Wed Mar 16 07:36:53 2011"
"1007","450","PUA450K","71.81.192.241","meta","place","USA","Wed Mar 16 07:36:53 2011"
"1008","450","PUA450K","71.81.192.241","meta","soundlike","New York","Wed Mar 16 07:36:53 2011"
"1009","450","PUA450K","71.81.192.241","meta","lang","None","Wed Mar 16 07:36:53 2011"
"1010","450","PUA450K","71.81.192.241","meta","sugg","","Wed Mar 16 07:36:53 2011"
"1011","452","PKN452F","174.60.58.10","meta","year","","Wed Mar 16 08:41:31 2011"
"1012","452","PKN452F","174.60.58.10","meta","sex","female","Wed Mar 16 08:41:31 2011"
"1013","452","PKN452F","174.60.58.10","meta","place","USA","Wed Mar 16 08:41:31 2011"
"1014","452","PKN452F","174.60.58.10","meta","soundlike","east coast","Wed Mar 16 08:41:31 2011"
"1015","452","PKN452F","174.60.58.10","meta","lang","none","Wed Mar 16 08:41:31 2011"
"1016","452","PKN452F","174.60.58.10","meta","sugg","","Wed Mar 16 08:41:31 2011"
"1017","453","PVA453Z","113.203.166.164","meta","year","1961","Wed Mar 16 09:44:09 2011"
"1018","453","PVA453Z","113.203.166.164","meta","sex","male","Wed Mar 16 09:44:09 2011"
"1019","453","PVA453Z","113.203.166.164","meta","place","USA","Wed Mar 16 09:44:09 2011"
"1020","453","PVA453Z","113.203.166.164","meta","soundlike","florida","Wed Mar 16 09:44:09 2011"
"1021","453","PVA453Z","113.203.166.164","meta","lang","spanish","Wed Mar 16 09:44:09 2011"
"1022","453","PVA453Z","113.203.166.164","meta","sugg","","Wed Mar 16 09:44:09 2011"
"1023","454","PON454F","50.9.234.197","meta","year","1967","Wed Mar 16 09:15:43 2011"
"1024","454","PON454F","50.9.234.197","meta","sex","male","Wed Mar 16 09:15:43 2011"
"1025","454","PON454F","50.9.234.197","meta","place","USA","Wed Mar 16 09:15:43 2011"
"1026","454","PON454F","50.9.234.197","meta","soundlike","mississippi","Wed Mar 16 09:15:43 2011"
"1027","454","PON454F","50.9.234.197","meta","lang","no","Wed Mar 16 09:15:43 2011"
"1028","454","PON454F","50.9.234.197","meta","sugg","none","Wed Mar 16 09:15:43 2011"
"1029","460","PQZ460C","71.244.36.135","meta","year","","Wed Mar 16 10:40:15 2011"
"1030","460","PQZ460C","71.244.36.135","meta","sex","female","Wed Mar 16 10:40:15 2011"
"1031","460","PQZ460C","71.244.36.135","meta","place","USA","Wed Mar 16 10:40:15 2011"
"1032","460","PQZ460C","71.244.36.135","meta","soundlike","texas","Wed Mar 16 10:40:15 2011"
"1033","460","PQZ460C","71.244.36.135","meta","lang","none","Wed Mar 16 10:40:15 2011"
"1034","460","PQZ460C","71.244.36.135","meta","sugg","","Wed Mar 16 10:40:15 2011"
"1035","461","PQW461L","160.36.72.59","meta","year","1974","Wed Mar 16 11:28:17 2011"
"1036","461","PQW461L","160.36.72.59","meta","sex","male","Wed Mar 16 11:28:17 2011"
"1037","461","PQW461L","160.36.72.59","meta","place","USA","Wed Mar 16 11:28:17 2011"
"1038","461","PQW461L","160.36.72.59","meta","soundlike","Midwest","Wed Mar 16 11:28:17 2011"
"1039","461","PQW461L","160.36.72.59","meta","lang","Some French","Wed Mar 16 11:28:17 2011"
"1040","461","PQW461L","160.36.72.59","meta","sugg","","Wed Mar 16 11:28:17 2011"
"1041","466","PLZ466O","74.215.34.181","meta","year","1984","Wed Mar 16 11:48:51 2011"
"1042","466","PLZ466O","74.215.34.181","meta","sex","female","Wed Mar 16 11:48:51 2011"
"1043","466","PLZ466O","74.215.34.181","meta","place","USA","Wed Mar 16 11:48:51 2011"
"1044","466","PLZ466O","74.215.34.181","meta","soundlike","Texas","Wed Mar 16 11:48:51 2011"
"1045","466","PLZ466O","74.215.34.181","meta","lang","","Wed Mar 16 11:48:51 2011"
"1046","466","PLZ466O","74.215.34.181","meta","sugg","","Wed Mar 16 11:48:51 2011"
"1047","467","PDQ467I","98.84.24.93","meta","year","1988","Wed Mar 16 12:23:04 2011"
"1048","467","PDQ467I","98.84.24.93","meta","sex","none","Wed Mar 16 12:23:04 2011"
"1049","467","PDQ467I","98.84.24.93","meta","place","USA","Wed Mar 16 12:23:04 2011"
"1050","467","PDQ467I","98.84.24.93","meta","soundlike","South Carolina","Wed Mar 16 12:23:04 2011"
"1051","467","PDQ467I","98.84.24.93","meta","lang","Spanish","Wed Mar 16 12:23:04 2011"
"1052","467","PDQ467I","98.84.24.93","meta","sugg","","Wed Mar 16 12:23:04 2011"
"1053","469","PNI469S","174.96.58.237","meta","year","1986","Wed Mar 16 13:32:39 2011"
"1054","469","PNI469S","174.96.58.237","meta","sex","female","Wed Mar 16 13:32:39 2011"
"1055","469","PNI469S","174.96.58.237","meta","place","USA","Wed Mar 16 13:32:39 2011"
"1056","469","PNI469S","174.96.58.237","meta","soundlike","California ","Wed Mar 16 13:32:39 2011"
"1057","469","PNI469S","174.96.58.237","meta","lang","a little Japanese and a little Spanish","Wed Mar 16 13:32:39 2011"
"1058","469","PNI469S","174.96.58.237","meta","sugg","","Wed Mar 16 13:32:39 2011"
"1059","470","PRR470L","69.112.57.116","meta","year","1966","Wed Mar 16 13:54:20 2011"
"1060","470","PRR470L","69.112.57.116","meta","sex","female","Wed Mar 16 13:54:20 2011"
"1061","470","PRR470L","69.112.57.116","meta","place","USA","Wed Mar 16 13:54:20 2011"
"1062","470","PRR470L","69.112.57.116","meta","soundlike","California","Wed Mar 16 13:54:20 2011"
"1063","470","PRR470L","69.112.57.116","meta","lang","French","Wed Mar 16 13:54:20 2011"
"1064","470","PRR470L","69.112.57.116","meta","sugg","","Wed Mar 16 13:54:20 2011"
"1065","471","PJP471D","75.67.216.52","meta","year","","Wed Mar 16 14:43:53 2011"
"1066","471","PJP471D","75.67.216.52","meta","sex","female","Wed Mar 16 14:43:53 2011"
"1067","471","PJP471D","75.67.216.52","meta","place","USA","Wed Mar 16 14:43:53 2011"
"1068","471","PJP471D","75.67.216.52","meta","soundlike","Boston","Wed Mar 16 14:43:53 2011"
"1069","471","PJP471D","75.67.216.52","meta","lang","none","Wed Mar 16 14:43:53 2011"
"1070","471","PJP471D","75.67.216.52","meta","sugg","","Wed Mar 16 14:43:53 2011"
"1071","476","PNJ476R","129.85.195.171","meta","year","1983","Wed Mar 16 16:05:18 2011"
"1072","476","PNJ476R","129.85.195.171","meta","sex","female","Wed Mar 16 16:05:18 2011"
"1073","476","PNJ476R","129.85.195.171","meta","place","USA","Wed Mar 16 16:05:18 2011"
"1074","476","PNJ476R","129.85.195.171","meta","soundlike","England","Wed Mar 16 16:05:18 2011"
"1075","476","PNJ476R","129.85.195.171","meta","lang","Spanish","Wed Mar 16 16:05:18 2011"
"1076","476","PNJ476R","129.85.195.171","meta","sugg","","Wed Mar 16 16:05:18 2011"
"1077","477","PBF477X","72.188.174.188","meta","year","1974","Wed Mar 16 16:37:47 2011"
"1078","477","PBF477X","72.188.174.188","meta","sex","female","Wed Mar 16 16:37:47 2011"
"1079","477","PBF477X","72.188.174.188","meta","place","USA","Wed Mar 16 16:37:47 2011"
"1080","477","PBF477X","72.188.174.188","meta","soundlike","North Carolina","Wed Mar 16 16:37:47 2011"
"1081","477","PBF477X","72.188.174.188","meta","lang","None","Wed Mar 16 16:37:47 2011"
"1082","477","PBF477X","72.188.174.188","meta","sugg","","Wed Mar 16 16:37:47 2011"
"1083","478","PIA478T","24.126.179.116","meta","year","","Wed Mar 16 16:43:22 2011"
"1084","478","PIA478T","24.126.179.116","meta","sex","female","Wed Mar 16 16:43:22 2011"
"1085","478","PIA478T","24.126.179.116","meta","place","USA","Wed Mar 16 16:43:22 2011"
"1086","478","PIA478T","24.126.179.116","meta","soundlike","Kansas","Wed Mar 16 16:43:22 2011"
"1087","478","PIA478T","24.126.179.116","meta","lang","None","Wed Mar 16 16:43:22 2011"
"1088","478","PIA478T","24.126.179.116","meta","sugg","","Wed Mar 16 16:43:22 2011"
"1089","482","PUW482W","71.59.18.84","meta","year","1986","Wed Mar 16 18:04:01 2011"
"1090","482","PUW482W","71.59.18.84","meta","sex","female","Wed Mar 16 18:04:01 2011"
"1091","482","PUW482W","71.59.18.84","meta","place","none","Wed Mar 16 18:04:01 2011"
"1092","482","PUW482W","71.59.18.84","meta","soundlike","","Wed Mar 16 18:04:01 2011"
"1093","482","PUW482W","71.59.18.84","meta","lang","","Wed Mar 16 18:04:01 2011"
"1094","482","PUW482W","71.59.18.84","meta","sugg","","Wed Mar 16 18:04:01 2011"
"1095","483","PSM483O","98.115.166.147","meta","year","","Wed Mar 16 18:26:53 2011"
"1096","483","PSM483O","98.115.166.147","meta","sex","female","Wed Mar 16 18:26:53 2011"
"1097","483","PSM483O","98.115.166.147","meta","place","USA","Wed Mar 16 18:26:53 2011"
"1098","483","PSM483O","98.115.166.147","meta","soundlike","Ohio","Wed Mar 16 18:26:53 2011"
"1099","483","PSM483O","98.115.166.147","meta","lang","None","Wed Mar 16 18:26:53 2011"
"1100","483","PSM483O","98.115.166.147","meta","sugg","Interesting and fun.  I accidentally clicked the wrong answer on one of the vowel sounds.  I hope that does not affect my results.","Wed Mar 16 18:26:53 2011"
"1101","484","PXN484A","71.114.213.101","meta","year","1970","Wed Mar 16 18:46:49 2011"
"1102","484","PXN484A","71.114.213.101","meta","sex","male","Wed Mar 16 18:46:49 2011"
"1103","484","PXN484A","71.114.213.101","meta","place","USA","Wed Mar 16 18:46:49 2011"
"1104","484","PXN484A","71.114.213.101","meta","soundlike","midwest","Wed Mar 16 18:46:49 2011"
"1105","484","PXN484A","71.114.213.101","meta","lang","none","Wed Mar 16 18:46:49 2011"
"1106","484","PXN484A","71.114.213.101","meta","sugg","thank you","Wed Mar 16 18:46:49 2011"
"1113","488","PZP488C","68.122.56.54","meta","year","none","Wed Mar 16 20:25:09 2011"
"1114","488","PZP488C","68.122.56.54","meta","sex","male","Wed Mar 16 20:25:09 2011"
"1115","488","PZP488C","68.122.56.54","meta","place","USA","Wed Mar 16 20:25:09 2011"
"1116","488","PZP488C","68.122.56.54","meta","soundlike","New York","Wed Mar 16 20:25:09 2011"
"1117","488","PZP488C","68.122.56.54","meta","lang","","Wed Mar 16 20:25:09 2011"
"1118","488","PZP488C","68.122.56.54","meta","sugg","","Wed Mar 16 20:25:09 2011"
"1119","489","PQA489U","70.240.85.179","meta","year","none","Wed Mar 16 23:55:24 2011"
"1120","489","PQA489U","70.240.85.179","meta","sex","none","Wed Mar 16 23:55:24 2011"
"1121","489","PQA489U","70.240.85.179","meta","place","none","Wed Mar 16 23:55:24 2011"
"1122","489","PQA489U","70.240.85.179","meta","soundlike","Texas","Wed Mar 16 23:55:24 2011"
"1123","489","PQA489U","70.240.85.179","meta","lang","English","Wed Mar 16 23:55:24 2011"
"1124","489","PQA489U","70.240.85.179","meta","sugg","","Wed Mar 16 23:55:24 2011"
"1125","492","PST492E","24.41.57.200","meta","year","1972","Thu Mar 17 01:08:43 2011"
"1126","492","PST492E","24.41.57.200","meta","sex","female","Thu Mar 17 01:08:43 2011"
"1127","492","PST492E","24.41.57.200","meta","place","USA","Thu Mar 17 01:08:43 2011"
"1128","492","PST492E","24.41.57.200","meta","soundlike","East Coast","Thu Mar 17 01:08:43 2011"
"1129","492","PST492E","24.41.57.200","meta","lang","Japanese, German, French, Spanish","Thu Mar 17 01:08:43 2011"
"1130","492","PST492E","24.41.57.200","meta","sugg","","Thu Mar 17 01:08:43 2011"
"1131","493","PUP493S","75.219.194.206","meta","year","1985","Thu Mar 17 01:07:02 2011"
"1132","493","PUP493S","75.219.194.206","meta","sex","female","Thu Mar 17 01:07:02 2011"
"1133","493","PUP493S","75.219.194.206","meta","place","USA","Thu Mar 17 01:07:02 2011"
"1134","493","PUP493S","75.219.194.206","meta","soundlike","Michigan","Thu Mar 17 01:07:02 2011"
"1135","493","PUP493S","75.219.194.206","meta","lang","none","Thu Mar 17 01:07:02 2011"
"1136","493","PUP493S","75.219.194.206","meta","sugg","","Thu Mar 17 01:07:02 2011"
"1137","494","PCC494Y","69.92.108.254","meta","year","1988","Thu Mar 17 03:37:06 2011"
"1138","494","PCC494Y","69.92.108.254","meta","sex","male","Thu Mar 17 03:37:06 2011"
"1139","494","PCC494Y","69.92.108.254","meta","place","USA","Thu Mar 17 03:37:06 2011"
"1140","494","PCC494Y","69.92.108.254","meta","soundlike","St. Louis","Thu Mar 17 03:37:06 2011"
"1141","494","PCC494Y","69.92.108.254","meta","lang","Latin","Thu Mar 17 03:37:06 2011"
"1142","494","PCC494Y","69.92.108.254","meta","sugg","","Thu Mar 17 03:37:06 2011"
"1143","495","PSO495K","69.138.186.123","meta","year","1991","Thu Mar 17 05:07:28 2011"
"1144","495","PSO495K","69.138.186.123","meta","sex","male","Thu Mar 17 05:07:28 2011"
"1145","495","PSO495K","69.138.186.123","meta","place","USA","Thu Mar 17 05:07:28 2011"
"1146","495","PSO495K","69.138.186.123","meta","soundlike","Maryland","Thu Mar 17 05:07:28 2011"
"1147","495","PSO495K","69.138.186.123","meta","lang","Spanish","Thu Mar 17 05:07:28 2011"
"1148","495","PSO495K","69.138.186.123","meta","sugg","I had difficulty trying to tell the vowel sounds apart, as I had trouble pronouncing th (It comes out as an f)","Thu Mar 17 05:07:28 2011"
"1149","497","PKV497U","206.51.161.79","meta","year","1972","Thu Mar 17 09:35:05 2011"
"1150","497","PKV497U","206.51.161.79","meta","sex","female","Thu Mar 17 09:35:05 2011"
"1151","497","PKV497U","206.51.161.79","meta","place","USA","Thu Mar 17 09:35:05 2011"
"1152","497","PKV497U","206.51.161.79","meta","soundlike","Midwest","Thu Mar 17 09:35:05 2011"
"1153","497","PKV497U","206.51.161.79","meta","lang","German, Spanish","Thu Mar 17 09:35:05 2011"
"1154","497","PKV497U","206.51.161.79","meta","sugg","","Thu Mar 17 09:35:05 2011"
"1155","500","PTD500O","24.136.169.114","meta","year","1956","Thu Mar 17 13:22:20 2011"
"1156","500","PTD500O","24.136.169.114","meta","sex","female","Thu Mar 17 13:22:20 2011"
"1157","500","PTD500O","24.136.169.114","meta","place","USA","Thu Mar 17 13:22:20 2011"
"1158","500","PTD500O","24.136.169.114","meta","soundlike","New York","Thu Mar 17 13:22:20 2011"
"1159","500","PTD500O","24.136.169.114","meta","lang","None","Thu Mar 17 13:22:20 2011"
"1160","500","PTD500O","24.136.169.114","meta","sugg","","Thu Mar 17 13:22:20 2011"
"1161","501","PMC501N","99.27.248.88","meta","year","1984","Thu Mar 17 13:47:36 2011"
"1162","501","PMC501N","99.27.248.88","meta","sex","female","Thu Mar 17 13:47:36 2011"
"1163","501","PMC501N","99.27.248.88","meta","place","USA","Thu Mar 17 13:47:36 2011"
"1164","501","PMC501N","99.27.248.88","meta","soundlike","Illinois","Thu Mar 17 13:47:36 2011"
"1165","501","PMC501N","99.27.248.88","meta","lang","Only English","Thu Mar 17 13:47:36 2011"
"1166","501","PMC501N","99.27.248.88","meta","sugg","","Thu Mar 17 13:47:36 2011"
"1167","502","PUP502V","63.224.105.56","meta","year","1955","Thu Mar 17 14:09:21 2011"
"1168","502","PUP502V","63.224.105.56","meta","sex","female","Thu Mar 17 14:09:21 2011"
"1169","502","PUP502V","63.224.105.56","meta","place","USA","Thu Mar 17 14:09:21 2011"
"1170","502","PUP502V","63.224.105.56","meta","soundlike","Utah","Thu Mar 17 14:09:21 2011"
"1171","502","PUP502V","63.224.105.56","meta","lang","None","Thu Mar 17 14:09:21 2011"
"1172","502","PUP502V","63.224.105.56","meta","sugg","","Thu Mar 17 14:09:21 2011"
"1173","504","PBG504I","98.83.3.86","meta","year","1964","Thu Mar 17 15:28:12 2011"
"1174","504","PBG504I","98.83.3.86","meta","sex","female","Thu Mar 17 15:28:12 2011"
"1175","504","PBG504I","98.83.3.86","meta","place","USA","Thu Mar 17 15:28:12 2011"
"1176","504","PBG504I","98.83.3.86","meta","soundlike","Alabama","Thu Mar 17 15:28:12 2011"
"1177","504","PBG504I","98.83.3.86","meta","lang","none","Thu Mar 17 15:28:12 2011"
"1178","504","PBG504I","98.83.3.86","meta","sugg","","Thu Mar 17 15:28:12 2011"
"1179","506","PQU506W","99.173.48.81","meta","year","1982","Thu Mar 17 16:08:59 2011"
"1180","506","PQU506W","99.173.48.81","meta","sex","female","Thu Mar 17 16:08:59 2011"
"1181","506","PQU506W","99.173.48.81","meta","place","USA","Thu Mar 17 16:08:59 2011"
"1182","506","PQU506W","99.173.48.81","meta","soundlike","Virginia","Thu Mar 17 16:08:59 2011"
"1183","506","PQU506W","99.173.48.81","meta","lang","N/A","Thu Mar 17 16:08:59 2011"
"1184","506","PQU506W","99.173.48.81","meta","sugg","This was an interesting study.  It was really hard to pick between some of the choices.","Thu Mar 17 16:08:59 2011"
"1185","508","PLO508B","152.2.101.124","meta","year","1986","Thu Mar 17 17:04:16 2011"
"1186","508","PLO508B","152.2.101.124","meta","sex","female","Thu Mar 17 17:04:16 2011"
"1187","508","PLO508B","152.2.101.124","meta","place","USA","Thu Mar 17 17:04:16 2011"
"1188","508","PLO508B","152.2.101.124","meta","soundlike","Boston","Thu Mar 17 17:04:16 2011"
"1189","508","PLO508B","152.2.101.124","meta","lang","Italian (bilingual), French, Spanish","Thu Mar 17 17:04:16 2011"
"1190","508","PLO508B","152.2.101.124","meta","sugg","Sometimes the questions about the second plural could be a little misleading. For instance some bisyllabic words contained both of the vowels that were presented as choices, just in different parts of the word.","Thu Mar 17 17:04:16 2011"
"1191","510","PYS510N","209.6.53.229","meta","year","1980","Thu Mar 17 17:30:41 2011"
"1192","510","PYS510N","209.6.53.229","meta","sex","male","Thu Mar 17 17:30:41 2011"
"1193","510","PYS510N","209.6.53.229","meta","place","USA","Thu Mar 17 17:30:41 2011"
"1194","510","PYS510N","209.6.53.229","meta","soundlike","New York","Thu Mar 17 17:30:41 2011"
"1195","510","PYS510N","209.6.53.229","meta","lang","None","Thu Mar 17 17:30:41 2011"
"1196","510","PYS510N","209.6.53.229","meta","sugg","Asking me to choose if something sounded like boss or bass is tricky -- I saw 'bawss', my friends say 'baass', and I don't know if you mean bass guitar or bass fish.","Thu Mar 17 17:30:41 2011"
"1197","511","PTS511V","96.225.180.159","meta","year","1959","Thu Mar 17 18:19:31 2011"
"1198","511","PTS511V","96.225.180.159","meta","sex","female","Thu Mar 17 18:19:31 2011"
"1199","511","PTS511V","96.225.180.159","meta","place","USA","Thu Mar 17 18:19:31 2011"
"1200","511","PTS511V","96.225.180.159","meta","soundlike","North Carolina","Thu Mar 17 18:19:31 2011"
"1201","511","PTS511V","96.225.180.159","meta","lang","none","Thu Mar 17 18:19:31 2011"
"1202","511","PTS511V","96.225.180.159","meta","sugg","","Thu Mar 17 18:19:31 2011"
"1203","512","PRU512F","24.7.198.236","meta","year","1990","Thu Mar 17 19:30:10 2011"
"1204","512","PRU512F","24.7.198.236","meta","sex","female","Thu Mar 17 19:30:10 2011"
"1205","512","PRU512F","24.7.198.236","meta","place","USA","Thu Mar 17 19:30:10 2011"
